"","state","year","district","RepVotes","RepStatus","DemVotes","DemStatus","rep_votes_major_percent","dem_votes_major_percent","district_id","WinnerParty","TotalVotesMajor","vote_margin"
"9462","Oklahoma",1978,"5",71451,"Incumbent",11978,"Challenger",85.64,14.36,"OK05","R",83429,0.712857639
"9463","Oklahoma",1978,"6",36031,"Challenger",103512,"Incumbent",25.82,74.18,"OK06","D",139543,0.483585705
"9464","Oregon",1978,"1",93640,"Challenger",158706,"Incumbent",37.11,62.89,"OR01","D",252346,0.257844388
"9465","Oregon",1978,"2",67547,"Challenger",152099,"Incumbent",30.75,69.25,"OR02","D",219646,0.384946687
"9466","Oregon",1978,"3",0,NA,151895,"Incumbent",0,100,"OR03","D",151895,1
"9467","Oregon",1978,"4",96953,"Challenger",124745,"Incumbent",43.73,56.27,"OR04","D",221698,0.125359724
"9468","Pennsylvania",1978,"1",37913,"Challenger",104412,"Incumbent",26.64,73.36,"PA01","D",142325,0.467233445
"9469","Pennsylvania",1978,"2",25785,"Challenger",132594,"Challenger",16.28,83.72,"PA02","D",158379,0.67438865
"9470","Pennsylvania",1978,"3",33750,"Challenger",86015,"Incumbent",28.18,71.82,"PA03","D",119765,0.436396276
"9471","Pennsylvania",1978,"4",110445,"Challenger",87555,"Incumbent",55.78,44.22,"PA04","R",198000,0.115606061
"9472","Pennsylvania",1978,"5",110565,"Incumbent",36704,"Challenger",75.08,24.92,"PA05","R",147269,0.501538002
"9473","Pennsylvania",1978,"6",37746,"Challenger",106431,"Incumbent",26.18,73.82,"PA06","D",144177,0.4763936
"9474","Pennsylvania",1978,"7",78403,"Challenger",79771,"Incumbent",49.57,50.43,"PA07","D",158174,0.008648703
"9475","Pennsylvania",1978,"8",56776,"Challenger",89276,"Incumbent",38.87,61.13,"PA08","D",146052,0.222523485
"9476","Pennsylvania",1978,"9",101151,"Incumbent",33882,"Challenger",74.91,25.09,"PA09","R",135033,0.498167115
"9477","Pennsylvania",1978,"10",116003,"Incumbent",35721,"Challenger",76.46,23.54,"PA10","R",151724,0.529131845
"9478","Pennsylvania",1978,"11",69395,"Challenger",79171,"Incumbent",46.71,53.29,"PA11","D",148566,0.065802404
"9479","Pennsylvania",1978,"12",47442,"Challenger",104216,"Incumbent",31.28,68.72,"PA12","D",151658,0.374355458
"9480","Pennsylvania",1978,"13",112711,"Incumbent",47151,"Challenger",70.51,29.49,"PA13","R",159862,0.410103714
"9481","Pennsylvania",1978,"14",49992,"Challenger",68004,"Incumbent",42.37,57.63,"PA14","D",117996,0.152649242
"9482","Pennsylvania",1978,"15",65986,"Challenger",58077,"Incumbent",53.19,46.81,"PA15","R",124063,0.063749869
"9483","Pennsylvania",1978,"16",91910,"Incumbent",27386,"Challenger",77.04,22.96,"PA16","R",119296,0.540873122
"9484","Pennsylvania",1978,"17",53613,"Challenger",79234,"Incumbent",40.36,59.64,"PA17","D",132847,0.19286096
"9485","Pennsylvania",1978,"18",65088,"Challenger",88299,"Incumbent",42.43,57.57,"PA18","D",153387,0.151323124
"9486","Pennsylvania",1978,"19",105424,"Incumbent",28577,"Challenger",78.67,21.33,"PA19","R",134001,0.573480795
"9487","Pennsylvania",1978,"20",37745,"Challenger",97745,"Incumbent",27.86,72.14,"PA20","D",135490,0.44283711
"9488","Pennsylvania",1978,"21",65622,"Challenger",73712,"Challenger",47.1,52.9,"PA21","D",139334,0.058061923
"9489","Pennsylvania",1978,"22",39518,"Challenger",99559,"Incumbent",28.41,71.59,"PA22","D",139077,0.431710491
"9490","Pennsylvania",1978,"23",73194,"Challenger",61657,"Incumbent",54.28,45.72,"PA23","R",134851,0.085553685
"9491","Pennsylvania",1978,"24",87041,"Incumbent",48894,"Challenger",64.03,35.97,"PA24","R",135935,0.28062677
"9492","Pennsylvania",1978,"25",62160,"Challenger",68293,"Challenger",47.65,52.35,"PA25","D",130453,0.047013101
"9493","Rhode Island",1978,"1",54912,"Challenger",86768,"Incumbent",38.76,61.24,"RI01","D",141680,0.22484472
"9494","Rhode Island",1978,"2",78725,"Challenger",87397,"Incumbent",47.39,52.61,"RI02","D",166122,0.052202598
"9495","South Carolina",1978,"1",42811,"Challenger",65835,"Incumbent",39.4,60.6,"SC01","D",108646,0.211917604
"9496","South Carolina",1978,"2",71208,"Incumbent",53021,"Challenger",57.32,42.68,"SC02","R",124229,0.146398989
"9497","South Carolina",1978,"3",17973,"Challenger",81638,"Incumbent",18.04,81.96,"SC03","D",99611,0.63913624
"9498","South Carolina",1978,"4",51377,"Incumbent",45484,"Challenger",53.04,46.96,"SC04","R",96861,0.06083976
"9499","South Carolina",1978,"5",0,NA,63538,"Incumbent",0,100,"SC05","D",63538,1
"9500","South Carolina",1978,"6",0,NA,69372,"Incumbent",0,100,"SC06","D",69372,1
"9501","South Dakota",1978,"1",64544,"Challenger",64683,"Challenger",49.95,50.05,"SD01","D",129227,0.001075627
"9502","South Dakota",1978,"2",70780,"Incumbent",55516,"Challenger",56.04,43.96,"SD02","R",126296,0.120858935
"9503","Tennessee",1978,"1",92143,"Incumbent",50694,"Challenger",64.51,35.49,"TN01","R",142837,0.290183916
"9504","Tennessee",1978,"2",125082,"Incumbent",27745,"Challenger",81.85,18.15,"TN02","R",152827,0.636909708
"9505","Tennessee",1978,"3",0,NA,108282,"Incumbent",0,100,"TN03","D",108282,1
"9506","Tennessee",1978,"4",0,NA,108695,"Incumbent",0,100,"TN04","D",108695,1
"9507","Tennessee",1978,"5",47288,"Challenger",68608,"Challenger",40.8,59.2,"TN05","D",115896,0.183958031
"9508","Tennessee",1978,"6",114630,"Incumbent",38954,"Challenger",74.64,25.36,"TN06","R",153584,0.492733618
"9509","Tennessee",1978,"7",36003,"Challenger",96863,"Incumbent",27.1,72.9,"TN07","D",132866,0.458055484
"9510","Tennessee",1978,"8",33679,"Challenger",80776,"Incumbent",29.43,70.57,"TN08","D",114455,0.411489232
"9511","Texas",1978,"1",20700,"Challenger",73708,"Incumbent",21.93,78.07,"TX01","D",94408,0.561477841
"9512","Texas",1978,"2",28584,"Challenger",66986,"Incumbent",29.91,70.09,"TX02","D",95570,0.401820655
"9513","Texas",1978,"3",96406,"Incumbent",0,NA,100,0,"TX03","R",96406,1
"9514","Texas",1978,"4",36582,"Challenger",58336,"Incumbent",38.54,61.46,"TX04","D",94918,0.229187299
"9515","Texas",1978,"5",34672,"Challenger",35524,"Incumbent",49.39,50.61,"TX05","D",70196,0.012137444
"9516","Texas",1978,"6",35393,"Challenger",66025,"Challenger",34.9,65.1,"TX06","D",101418,0.302037114
"9517","Texas",1978,"7",128214,"Incumbent",22415,"Challenger",85.12,14.88,"TX07","R",150629,0.702381348
"9518","Texas",1978,"8",24673,"Challenger",39429,"Incumbent",38.49,61.51,"TX08","D",64102,0.230195626
"9519","Texas",1978,"9",29473,"Challenger",50792,"Challenger",36.72,63.28,"TX09","D",80265,0.265607675
"9520","Texas",1978,"10",29328,"Challenger",94529,"Incumbent",23.68,76.32,"TX10","D",123857,0.526421599
"9521","Texas",1978,"11",49965,"Challenger",53354,"Challenger",48.36,51.64,"TX11","D",103319,0.032801324
"9522","Texas",1978,"12",21364,"Challenger",46456,"Incumbent",31.5,68.5,"TX12","D",67820,0.369979357
"9523","Texas",1978,"13",25275,"Challenger",75271,"Incumbent",25.14,74.86,"TX13","D",100546,0.497245042
"9524","Texas",1978,"14",24325,"Challenger",63953,"Challenger",27.55,72.45,"TX14","D",88278,0.448900066
"9525","Texas",1978,"15",27853,"Challenger",54560,"Incumbent",33.8,66.2,"TX15","D",82413,0.324062951
"9526","Texas",1978,"16",22743,"Challenger",53090,"Incumbent",29.99,70.01,"TX16","D",75833,0.400181979
"9527","Texas",1978,"17",32302,"Challenger",69030,"Challenger",31.88,68.12,"TX17","D",101332,0.362452138
"9528","Texas",1978,"18",0,NA,36783,"Challenger",0,100,"TX18","D",36783,1
"9529","Texas",1978,"19",48070,"Challenger",54729,"Challenger",46.76,53.24,"TX19","D",102799,0.064776895
"9530","Texas",1978,"20",0,NA,51584,"Incumbent",0,100,"TX20","D",51584,1
"9531","Texas",1978,"21",84336,"Challenger",63501,"Challenger",57.05,42.95,"TX21","R",147837,0.140932243
"9532","Texas",1978,"22",54643,"Challenger",53443,"Incumbent",50.56,49.44,"TX22","R",108086,0.01110227
"9533","Texas",1978,"23",0,NA,62649,"Incumbent",0,100,"TX23","D",62649,1
"9534","Texas",1978,"24",33314,"Challenger",39201,"Challenger",45.94,54.06,"TX24","D",72515,0.081183203
"9535","Utah",1978,"1",85028,"Challenger",93892,"Incumbent",47.52,52.48,"UT01","D",178920,0.049541695
"9536","Utah",1978,"2",121492,"Incumbent",68899,"Challenger",63.81,36.19,"UT02","R",190391,0.276236797
"9537","Vermont",1978,"AL",90688,"Incumbent",23228,"Challenger",79.61,20.39,"VT00","R",113916,0.592190737
"9538","Virginia",1978,"1",89158,"Incumbent",34578,"Challenger",72.06,27.94,"VA01","R",123736,0.441100407
"9539","Virginia",1978,"2",63512,"Incumbent",0,NA,100,0,"VA02","R",63512,1
"9540","Virginia",1978,"3",0,NA,104550,"Incumbent",0,100,"VA03","D",104550,1
"9541","Virginia",1978,"4",77827,"Incumbent",0,NA,100,0,"VA04","R",77827,1
"9542","Virginia",1978,"5",0,NA,83575,"Incumbent",0,100,"VA05","D",83575,1
"9543","Virginia",1978,"6",88647,"Incumbent",0,NA,100,0,"VA06","R",88647,1
"9544","Virginia",1978,"7",84517,"Incumbent",46950,"Challenger",64.29,35.71,"VA07","R",131467,0.285752318
"9545","Virginia",1978,"8",52396,"Challenger",56137,"Incumbent",48.28,51.72,"VA08","D",108533,0.034468779
"9546","Virginia",1978,"9",76877,"Incumbent",47367,"Challenger",61.88,38.12,"VA09","R",124244,0.2375165
"9547","Virginia",1978,"10",61981,"Challenger",70892,"Incumbent",46.65,53.35,"VA10","D",132873,0.067064039
"9548","Washington",1978,"1",99942,"Incumbent",52706,"Challenger",65.47,34.53,"WA01","R",152648,0.309443949
"9549","Washington",1978,"2",66793,"Challenger",70620,"Challenger",48.61,51.39,"WA02","D",137413,0.027850349
"9550","Washington",1978,"3",58270,"Challenger",82616,"Incumbent",41.36,58.64,"WA03","D",140886,0.172806382
"9551","Washington",1978,"4",54389,"Challenger",85602,"Incumbent",38.85,61.15,"WA04","D",139991,0.222964333
"9552","Washington",1978,"5",68761,"Challenger",77201,"Incumbent",47.11,52.89,"WA05","D",145962,0.057823269
"9553","Washington",1978,"6",43640,"Challenger",71057,"Incumbent",38.05,61.95,"WA06","D",114697,0.23903851
"9554","Washington",1978,"7",59052,"Incumbent",67450,"Challenger",46.68,53.32,"WA07","D",126502,0.066386302
"9555","West Virginia",1978,"1",44062,"Challenger",76372,"Incumbent",36.59,63.41,"WV01","D",120434,0.268279722
"9556","West Virginia",1978,"2",56272,"Challenger",69683,"Incumbent",44.68,55.32,"WV02","D",125955,0.106474535
"9557","West Virginia",1978,"3",51584,"Challenger",74837,"Incumbent",40.8,59.2,"WV03","D",126421,0.183933049
"9558","West Virginia",1978,"4",0,NA,70035,"Incumbent",0,100,"WV04","D",70035,1
"9559","Wisconsin",1978,"1",64437,"Challenger",77146,"Incumbent",45.51,54.49,"WI01","D",141583,0.089763602
"9560","Wisconsin",1978,"2",71412,"Challenger",99631,"Incumbent",41.75,58.25,"WI02","D",171043,0.164981905
"9561","Wisconsin",1978,"3",57060,"Challenger",96326,"Incumbent",37.2,62.8,"WI03","D",153386,0.25599468
"9562","Wisconsin",1978,"4",52125,"Challenger",101575,"Incumbent",33.91,66.09,"WI04","D",153700,0.321730644
"9563","Wisconsin",1978,"5",30185,"Challenger",85067,"Incumbent",26.19,73.81,"WI05","D",115252,0.476191303
"9564","Wisconsin",1978,"6",114742,"Incumbent",48785,"Challenger",70.17,29.83,"WI06","R",163527,0.403340121
"9565","Wisconsin",1978,"7",65750,"Challenger",110874,"Challenger",37.23,62.77,"WI07","D",176624,0.255480569
"9566","Wisconsin",1978,"8",101856,"Challenger",73925,"Incumbent",57.94,42.06,"WI08","R",175781,0.158896582
"9567","Wisconsin",1978,"9",118386,"Challenger",75207,"Challenger",61.15,38.85,"WI09","R",193593,0.223040089
"9568","Wyoming",1978,"AL",75855,"Challenger",53522,"Challenger",58.63,41.37,"WY00","R",129377,0.172619554
"9569","Alabama",1976,"1",98257,"Incumbent",58906,"Challenger",62.52,37.48,"AL01","R",157163,0.25038336
"9570","Alabama",1976,"2",90069,"Incumbent",66288,"Challenger",57.6,42.4,"AL02","R",156357,0.152094246
"9571","Alabama",1976,"3",0,NA,106935,"Incumbent",0,100,"AL03","D",106935,1
"9572","Alabama",1976,"4",34531,"Challenger",141490,"Incumbent",19.62,80.38,"AL04","D",176021,0.607649087
"9573","Alabama",1976,"5",0,NA,113553,"Challenger",0,100,"AL05","D",113553,1
"9574","Alabama",1976,"6",92113,"Incumbent",69384,"Challenger",57.04,42.96,"AL06","R",161497,0.140739456
"9575","Alabama",1976,"7",0,NA,110496,"Incumbent",0,100,"AL07","D",110496,1
"9576","Alaska",1976,"AL",83722,"Incumbent",34194,"Challenger",71,29,"AK00","R",117916,0.420027816
"9577","Arizona",1976,"1",96397,"Incumbent",68404,"Challenger",58.49,41.51,"AZ01","R",164801,0.169859406
"9578","Arizona",1976,"2",71765,"Challenger",106054,"Incumbent",40.36,59.64,"AZ02","D",177819,0.192830912
"9579","Arizona",1976,"3",79162,"Challenger",88854,"Challenger",47.12,52.88,"AZ03","D",168016,0.057684982
"9580","Arizona",1976,"4",93154,"Challenger",92435,"Challenger",50.19,49.81,"AZ04","R",185589,0.003874152
"9581","Arkansas",1976,"1",52565,"Challenger",116217,"Incumbent",31.14,68.86,"AR01","D",168782,0.377125523
"9582","Arkansas",1976,"2",22819,"Challenger",144780,"Challenger",13.62,86.38,"AR02","D",167599,0.727695273
"9583","Arkansas",1976,"3",0,"Incumbent",0,NA,100,0,"AR03","R",0,NA
"9584","Arkansas",1976,"4",0,NA,0,"Challenger",0,100,"AR04","D",0,NA
"9585","California",1976,"1",56539,"Challenger",160477,"Incumbent",26.05,73.95,"CA01","D",217016,0.478941645
"9586","California",1976,"2",121290,"Incumbent",88829,"Challenger",57.72,42.28,"CA02","R",210119,0.154488647
"9587","California",1976,"3",52075,"Challenger",139779,"Incumbent",27.14,72.86,"CA03","D",191854,0.457139283
"9588","California",1976,"4",75193,"Challenger",75844,"Incumbent",49.78,50.22,"CA04","D",151037,0.004310202
"9589","California",1976,"5",64008,"Challenger",103746,"Incumbent",38.16,61.84,"CA05","D",167754,0.236882578
"9590","California",1976,"6",35359,"Challenger",86493,"Incumbent",29.02,70.98,"CA06","D",121852,0.419640219
"9591","California",1976,"7",45863,"Challenger",147064,"Incumbent",23.77,76.23,"CA07","D",192927,0.52455592
"9592","California",1976,"8",68374,"Challenger",122342,"Incumbent",35.85,64.15,"CA08","D",190716,0.282975734
"9593","California",1976,"9",44607,"Challenger",116398,"Incumbent",27.71,72.29,"CA09","D",161005,0.445892985
"9594","California",1976,"10",38088,"Challenger",111992,"Incumbent",25.38,74.62,"CA10","D",150080,0.492430704
"9595","California",1976,"11",62435,"Challenger",107618,"Incumbent",36.72,63.28,"CA11","D",170053,0.265699517
"9596","California",1976,"12",130332,"Incumbent",61526,"Challenger",67.93,32.07,"CA12","R",191858,0.35862982
"9597","California",1976,"13",63130,"Challenger",135291,"Incumbent",31.82,68.18,"CA13","D",198421,0.363676224
"9598","California",1976,"14",46674,"Challenger",123285,"Incumbent",27.46,72.54,"CA14","D",169959,0.450761654
"9599","California",1976,"15",35700,"Challenger",92735,"Incumbent",27.8,72.2,"CA15","D",128435,0.44407677
"9600","California",1976,"16",91160,"Incumbent",104545,"Challenger",46.58,53.42,"CA16","D",195705,0.068393756
"9601","California",1976,"17",54270,"Challenger",103898,"Incumbent",34.31,65.69,"CA17","D",158168,0.313767639
"9602","California",1976,"18",101658,"Incumbent",56683,"Challenger",64.2,35.8,"CA18","R",158341,0.284038878
"9603","California",1976,"19",124201,"Incumbent",68722,"Challenger",64.38,35.62,"CA19","R",192923,0.287570689
"9604","California",1976,"20",146158,"Incumbent",71193,"Challenger",67.25,32.75,"CA20","R",217351,0.344902945
"9605","California",1976,"21",44094,"Challenger",101837,"Incumbent",30.22,69.78,"CA21","D",145931,0.395687003
"9606","California",1976,"22",114769,"Incumbent",68543,"Challenger",62.61,37.39,"CA22","R",183312,0.252171162
"9607","California",1976,"23",86434,"Challenger",130619,"Challenger",39.82,60.18,"CA23","D",217053,0.203567792
"9608","California",1976,"24",51478,"Challenger",108296,"Incumbent",32.22,67.78,"CA24","D",159774,0.355614806
"9609","California",1976,"25",17737,"Challenger",57966,"Incumbent",23.43,76.57,"CA25","D",75703,0.531405625
"9610","California",1976,"26",112619,"Incumbent",59093,"Challenger",65.59,34.41,"CA26","R",171712,0.311719624
"9611","California",1976,"27",114623,"Challenger",94988,"Challenger",54.68,45.32,"CA27","R",209611,0.093673519
"9612","California",1976,"28",28303,"Challenger",114612,"Incumbent",19.8,80.2,"CA28","D",142915,0.603918413
"9613","California",1976,"29",10852,"Challenger",82515,"Incumbent",11.62,88.38,"CA29","D",93367,0.767540994
"9614","California",1976,"30",28503,"Challenger",82767,"Incumbent",25.62,74.38,"CA30","D",111270,0.48767862
"9615","California",1976,"31",0,NA,83155,"Incumbent",0,100,"CA31","D",83155,1
"9616","California",1976,"32",35394,"Challenger",92034,"Incumbent",27.78,72.22,"CA32","D",127428,0.444486298
"9617","California",1976,"33",95398,"Incumbent",77807,"Challenger",55.08,44.92,"CA33","R",173205,0.101561733
"9618","California",1976,"34",98147,"Challenger",100988,"Incumbent",49.29,50.71,"CA34","D",199135,0.014266703
"9619","California",1976,"35",76765,"Challenger",87472,"Incumbent",46.74,53.26,"CA35","D",164237,0.065192374
"9620","California",1976,"36",49368,"Challenger",90830,"Incumbent",35.21,64.79,"CA36","D",140198,0.295738884
"9621","California",1976,"37",133634,"Challenger",49021,"Challenger",73.16,26.84,"CA37","R",182655,0.46323944
"9622","California",1976,"38",59092,"Challenger",103317,"Incumbent",36.38,63.62,"CA38","D",162409,0.272306338
"9623","California",1976,"39",122657,"Incumbent",86745,"Challenger",58.57,41.43,"CA39","R",209402,0.171497884
"9624","California",1976,"40",148512,"Challenger",102132,"Challenger",59.25,40.75,"CA40","R",250644,0.185043328
"9625","California",1976,"41",128784,"Incumbent",94590,"Challenger",57.65,42.35,"CA41","R",223374,0.153079588
"9626","California",1976,"42",32565,"Challenger",103062,"Incumbent",24.01,75.99,"CA42","D",135627,0.519785883
"9627","California",1976,"43",173576,"Incumbent",93475,"Challenger",65,35,"CA43","R",267051,0.299946452
"9628","Colorado",1976,"1",89384,"Challenger",103037,"Incumbent",46.45,53.55,"CO01","D",192421,0.070953794
"9629","Colorado",1976,"2",118936,"Challenger",121336,"Incumbent",49.5,50.5,"CO02","D",240272,0.009988679
"9630","Colorado",1976,"3",82269,"Challenger",89308,"Incumbent",47.95,52.05,"CO03","D",171577,0.041025312
"9631","Colorado",1976,"4",119408,"Incumbent",78355,"Challenger",60.38,39.62,"CO04","R",197763,0.207586859
"9632","Colorado",1976,"5",126784,"Incumbent",64067,"Challenger",66.43,33.57,"CO05","R",190851,0.328617613
"9633","Connecticut",1976,"1",94106,"Challenger",128479,"Incumbent",42.28,57.72,"CT01","D",222585,0.154426399
"9634","Connecticut",1976,"2",74743,"Challenger",142684,"Incumbent",34.38,65.62,"CT02","D",217427,0.312477291
"9635","Connecticut",1976,"3",96714,"Challenger",121623,"Incumbent",44.3,55.7,"CT03","D",218337,0.114085107
"9636","Connecticut",1976,"4",126314,"Incumbent",76722,"Challenger",62.21,37.79,"CT04","R",203036,0.244252251
"9637","Connecticut",1976,"5",157009,"Incumbent",77308,"Challenger",67.01,32.99,"CT05","R",234317,0.340141774
"9638","Connecticut",1976,"6",102364,"Challenger",134914,"Incumbent",43.14,56.86,"CT06","D",237278,0.13718086
"9639","Delaware",1976,"AL",110677,"Challenger",102431,"Challenger",51.93,48.07,"DE00","R",213108,0.038693996
"9640","Florida",1976,"1",0,NA,0,"Challenger",0,100,"FL01","D",0,NA
"9641","Florida",1976,"2",0,NA,0,"Incumbent",0,100,"FL02","D",0,NA
"9642","Florida",1976,"3",0,NA,0,"Incumbent",0,100,"FL03","D",0,NA
"9643","Florida",1976,"4",0,NA,0,"Incumbent",0,100,"FL04","D",0,NA
"9644","Florida",1976,"5",138371,"Incumbent",96260,"Challenger",58.97,41.03,"FL05","R",234631,0.179477563
"9645","Florida",1976,"6",151371,"Incumbent",80821,"Challenger",65.19,34.81,"FL06","R",232192,0.303843371
"9646","Florida",1976,"7",53599,"Challenger",102739,"Incumbent",34.28,65.72,"FL07","D",156338,0.314318976
"9647","Florida",1976,"8",74794,"Challenger",103360,"Challenger",41.98,58.02,"FL08","D",178154,0.160344421
"9648","Florida",1976,"9",130509,"Incumbent",36630,"Challenger",78.08,21.92,"FL09","R",167139,0.561682193
"9649","Florida",1976,"10",164273,"Incumbent",83413,"Challenger",66.32,33.68,"FL10","R",247686,0.32646173
"9650","Florida",1976,"11",0,NA,199031,"Incumbent",0,100,"FL11","D",199031,1
"9651","Florida",1976,"12",107268,"Incumbent",91749,"Challenger",53.9,46.1,"FL12","R",199017,0.077978263
"9652","Florida",1976,"13",35357,"Challenger",127822,"Incumbent",21.67,78.33,"FL13","D",163179,0.566647669
"9653","Florida",1976,"14",30774,"Challenger",82665,"Incumbent",27.13,72.87,"FL14","D",113439,0.457435274
"9654","Florida",1976,"15",50941,"Challenger",121292,"Incumbent",29.58,70.42,"FL15","D",172233,0.408464115
